audio,fold,MFCC,target
113202-5-0-17.wav,8,"[-355.8375244140625, 179.41664123535156, 14.867202758789062, 44.956809997558594, -2.0724496841430664, 23.520971298217773, 5.106144428253174, 23.376258850097656, 8.156235694885254, 13.984996795654297, 8.549958229064941, 6.1721296310424805, 1.0425620079040527]",engine_idling
113202-5-0-18.wav,8,"[-355.9302673339844, 179.30450439453125, 14.847246170043945, 44.90570068359375, -1.8142451047897339, 23.629915237426758, 4.893586158752441, 23.503864288330078, 7.927312850952148, 13.890181541442871, 8.529627799987793, 5.905356407165527, 1.1439399719238281]",engine_idling
113202-5-0-19.wav,8,"[-355.4703369140625, 179.4248504638672, 14.913261413574219, 44.5911865234375, -2.0836215019226074, 23.345579147338867, 4.9403839111328125, 23.22999382019043, 7.9984917640686035, 13.919418334960938, 8.589529991149902, 6.2307915687561035, 1.0756436586380005]",engine_idling
113202-5-0-2.wav,8,"[-355.7297668457031, 179.38186645507812, 14.894350051879883, 44.94728088378906, -2.045424222946167, 23.50786018371582, 5.050658226013184, 23.316801071166992, 8.11192512512207, 13.965167999267578, 8.46451187133789, 6.148412227630615, 1.0761221647262573]",engine_idling
113202-5-0-20.wav,8,"[-355.8226013183594, 179.42422485351562, 14.845454216003418, 44.964508056640625, -2.0950660705566406, 23.488901138305664, 5.052797317504883, 23.367399215698242, 8.137551307678223, 14.00076675415039, 8.53557014465332, 6.17087459564209, 1.0152649879455566]",engine_idling
113202-5-0-21.wav,8,"[-355.6214904785156, 179.2342987060547, 14.867886543273926, 44.841400146484375, -1.7683002948760986, 23.56429100036621, 4.880960464477539, 23.440092086791992, 7.9215874671936035, 13.907901763916016, 8.565715789794922, 5.916459083557129, 1.1259350776672363]",engine_idling
113202-5-0-22.wav,8,"[-355.74761962890625, 179.57606506347656, 14.926839828491211, 44.655921936035156, -2.1342737674713135, 23.344438552856445, 4.941665172576904, 23.25509262084961, 8.017436027526855, 13.925544738769531, 8.630287170410156, 6.20754337310791, 1.0954954624176025]",engine_idling
113202-5-0-23.wav,8,"[-355.6404113769531, 179.29818725585938, 14.8115234375, 44.917720794677734, -2.074470043182373, 23.494524002075195, 5.1252217292785645, 23.404205322265625, 8.158766746520996, 13.972126960754395, 8.489096641540527, 6.116225242614746, 1.047803282737732]",engine_idling
113202-5-0-24.wav,8,"[-355.85260009765625, 179.3503875732422, 14.836904525756836, 44.87102508544922, -1.8859176635742188, 23.64009666442871, 4.832956314086914, 23.4658260345459, 7.87872314453125, 13.94790267944336, 8.534815788269043, 5.910094261169434, 1.0383516550064087]",engine_idling
113202-5-0-25.wav,8,"[-355.44000244140625, 179.446533203125, 14.906901359558105, 44.618019104003906, -2.0774924755096436, 23.33384895324707, 4.9414591789245605, 23.210506439208984, 8.008766174316406, 13.914209365844727, 8.623151779174805, 6.229771137237549, 1.0677690505981445]",engine_idling
113202-5-0-26.wav,8,"[-355.51513671875, 179.2712860107422, 14.85346508026123, 44.92732238769531, -2.0268256664276123, 23.502317428588867, 5.100581169128418, 23.347339630126953, 8.180685997009277, 13.965449333190918, 8.495701789855957, 6.138639450073242, 1.0920928716659546]",engine_idling
113202-5-0-27.wav,8,"[-356.0206604003906, 179.3934783935547, 14.867685317993164, 44.90024185180664, -1.8558027744293213, 23.658571243286133, 4.916219234466553, 23.524717330932617, 7.944077014923096, 13.944207191467285, 8.579276084899902, 5.9309210777282715, 1.0766030550003052]",engine_idling
113202-5-0-28.wav,8,"[-355.67755126953125, 179.53358459472656, 14.957870483398438, 44.63979721069336, -2.1298954486846924, 23.329362869262695, 4.957943916320801, 23.240341186523438, 8.007155418395996, 13.939196586608887, 8.658926010131836, 6.268807888031006, 1.083305835723877]",engine_idling
113202-5-0-3.wav,8,"[-356.0323791503906, 179.490234375, 14.74087142944336, 44.9516716003418, -1.867384910583496, 23.645700454711914, 4.871843338012695, 23.657527923583984, 7.928446292877197, 14.032537460327148, 8.509973526000977, 5.997140884399414, 1.0748012065887451]",engine_idling
113202-5-0-4.wav,8,"[-355.7028503417969, 179.5374298095703, 14.882248878479004, 44.67795944213867, -2.2011220455169678, 23.441675186157227, 4.9253339767456055, 23.238239288330078, 7.989451885223389, 13.941543579101562, 8.670257568359375, 6.2823991775512695, 1.0351340770721436]",engine_idling
113202-5-0-5.wav,8,"[-355.8187561035156, 179.46302795410156, 14.850699424743652, 44.997135162353516, -2.1202232837677, 23.54265785217285, 5.018044471740723, 23.368864059448242, 8.092735290527344, 13.995558738708496, 8.491089820861816, 6.1709184646606445, 1.052415370941162]",engine_idling
113202-5-0-6.wav,8,"[-356.05712890625, 179.44725036621094, 14.810266494750977, 44.875423431396484, -1.8085838556289673, 23.55251693725586, 4.930568695068359, 23.588031768798828, 7.992341995239258, 13.945976257324219, 8.56977367401123, 5.935998916625977, 1.1516733169555664]",engine_idling
113202-5-0-7.wav,8,"[-355.5765075683594, 179.40939331054688, 14.907042503356934, 44.6090087890625, -2.086400032043457, 23.308486938476562, 4.933391094207764, 23.15842628479004, 8.043692588806152, 13.935237884521484, 8.689056396484375, 6.240067481994629, 1.0719215869903564]",engine_idling
113202-5-0-8.wav,8,"[-355.8258972167969, 179.41424560546875, 14.877445220947266, 44.96141052246094, -2.0555551052093506, 23.516584396362305, 5.049229145050049, 23.36094093322754, 8.11234188079834, 13.960674285888672, 8.488581657409668, 6.159587383270264, 1.0552403926849365]",engine_idling
113202-5-0-9.wav,8,"[-355.53607177734375, 179.26112365722656, 14.776664733886719, 44.797550201416016, -1.774926781654358, 23.5458927154541, 4.892360687255859, 23.551025390625, 7.952179431915283, 13.966638565063477, 8.513744354248047, 5.933141708374023, 1.1098581552505493]",engine_idling
113203-5-0-0.wav,8,"[-418.6116943359375, 180.8306427001953, 10.225902557373047, 38.20393371582031, -5.572144508361816, 21.699682235717773, 4.735034465789795, 22.549728393554688, 4.977664470672607, 11.747611045837402, 5.846549987792969, 5.816976070404053, 1.403178334236145]",engine_idling
113203-5-0-1.wav,8,"[-415.7501220703125, 184.4113006591797, 9.976150512695312, 36.35845947265625, -5.0782623291015625, 23.026687622070312, 7.127150535583496, 24.67930793762207, 6.764030456542969, 13.26736831665039, 6.941884517669678, 4.087714195251465, -0.07855033129453659]",engine_idling
113203-5-0-2.wav,8,"[-404.3389892578125, 174.37991333007812, 19.010591506958008, 28.746755599975586, 2.854334831237793, 16.827173233032227, 13.353202819824219, 18.75527572631836, 11.161870956420898, 9.675996780395508, 10.115507125854492, 2.8833651542663574, 1.9804270267486572]",engine_idling
113203-5-0-3.wav,8,"[-403.71405029296875, 176.2805633544922, 22.21349334716797, 35.263710021972656, 5.743553638458252, 18.693811416625977, 13.926900863647461, 18.46430206298828, 10.873950958251953, 10.80815315246582, 12.052315711975098, 4.608648300170898, 2.7549755573272705]",engine_idling
113203-5-0-4.wav,8,"[-412.5091857910156, 184.05523681640625, 17.793701171875, 42.000511169433594, 1.6159335374832153, 22.768096923828125, 10.317041397094727, 22.018508911132812, 8.770200729370117, 13.200695991516113, 11.075482368469238, 5.9439921379089355, 1.513342261314392]",engine_idling
113203-5-0-5.wav,8,"[-418.0624084472656, 181.79855346679688, 14.29041862487793, 41.48265838623047, -1.9778861999511719, 22.716278076171875, 6.617839813232422, 22.4340877532959, 7.415067195892334, 13.825078964233398, 8.941280364990234, 5.931723117828369, 0.03944474458694458]",engine_idling
113203-5-0-6.wav,8,"[-416.8353271484375, 181.53802490234375, 11.457828521728516, 39.64521408081055, -4.531585693359375, 22.251976013183594, 5.105982303619385, 21.58772087097168, 7.007438659667969, 13.906462669372559, 8.73331069946289, 5.903841018676758, 0.4871467351913452]",engine_idling
113203-5-0-7.wav,8,"[-408.2358703613281, 186.3991241455078, 8.667391777038574, 38.105770111083984, -5.609744548797607, 22.115665435791016, 6.763717174530029, 21.177412033081055, 6.860324859619141, 14.319570541381836, 9.046515464782715, 5.83704137802124, 1.697644591331482]",engine_idling
113203-5-0-8.wav,8,"[-382.6977844238281, 186.04751586914062, 2.2606923580169678, 37.99319076538086, -9.598644256591797, 20.01588249206543, 7.7680134773254395, 17.58776092529297, 7.4041218757629395, 14.041810035705566, 10.330855369567871, 6.166198253631592, 3.3331048488616943]",engine_idling
113203-5-1-0.wav,8,"[-394.7828369140625, 182.33685302734375, -1.7125616073608398, 33.462711334228516, -8.59555721282959, 18.22247886657715, 0.6875047087669373, 13.500266075134277, 0.36466556787490845, 7.939932823181152, 5.457932472229004, 7.903090953826904, 3.535611867904663]",engine_idling
113203-5-1-1.wav,8,"[-401.15936279296875, 183.75546264648438, -0.23855271935462952, 32.067989349365234, -9.275525093078613, 17.873367309570312, 1.726983904838562, 14.886914253234863, 2.338099241256714, 8.682805061340332, 6.802854061126709, 7.925220966339111, 2.7824206352233887]",engine_idling
113203-5-1-2.wav,8,"[-419.5035400390625, 184.24986267089844, 5.8831682205200195, 34.91875457763672, -7.286032199859619, 20.439302444458008, 4.925942420959473, 16.874603271484375, 5.732295989990234, 10.305097579956055, 9.575799942016602, 9.02405071258545, 2.0256145000457764]",engine_idling
113203-5-2-0.wav,8,"[-539.0418701171875, 109.86392974853516, 5.3429155349731445, 22.867006301879883, -2.0052855014801025, 10.976387023925781, 2.982475757598877, 7.985014915466309, 4.359362602233887, 5.100951194763184, 7.5632452964782715, 5.64158821105957, 3.1462056636810303]",engine_idling
113203-5-3-0.wav,8,"[-418.9360046386719, 186.8941650390625, 3.5370516777038574, 34.783504486083984, -9.55195140838623, 20.563261032104492, 4.341073513031006, 19.372865676879883, 6.914663791656494, 10.145380973815918, 8.143120765686035, 9.315834045410156, 3.074258327484131]",engine_idling
113203-5-3-1.wav,8,"[-427.6844177246094, 185.92852783203125, 7.996174335479736, 38.74702835083008, -6.971085071563721, 21.118099212646484, 4.3655877113342285, 20.664745330810547, 8.654869079589844, 11.894864082336426, 10.207659721374512, 9.683415412902832, 2.7208497524261475]",engine_idling
113203-5-4-0.wav,8,"[-420.9725646972656, 187.6260528564453, 2.6252968311309814, 33.241920471191406, -12.48333740234375, 20.393474578857422, 3.2868778705596924, 19.297361373901367, 8.16694164276123, 12.137584686279297, 10.57642650604248, 8.770400047302246, 1.6647580862045288]",engine_idling
113203-5-5-0.wav,8,"[-460.64959716796875, 156.82911682128906, -4.89271879196167, 21.402036666870117, -10.111568450927734, 14.059148788452148, 4.5047502517700195, 13.974520683288574, 4.949506759643555, 9.598042488098145, 7.756002426147461, 4.499441146850586, 2.3389840126037598]",engine_idling
113203-5-6-0.wav,8,"[-404.2075500488281, 183.8930206298828, -3.628612518310547, 33.27354431152344, -9.520294189453125, 17.61646842956543, 1.684119701385498, 16.247133255004883, 5.674571990966797, 10.826751708984375, 7.922255039215088, 7.293369770050049, 3.330470561981201]",engine_idling
113203-5-7-0.wav,8,"[-611.2601928710938, 43.94656753540039, 1.9563218355178833, 8.543070793151855, -0.598606288433075, 3.569411039352417, 1.949284553527832, 2.917475461959839, 1.7246074676513672, 2.1856935024261475, 2.915257453918457, 1.6006280183792114, 1.1311695575714111]",engine_idling
113203-5-8-0.wav,8,"[-737.0162353515625, 39.08815002441406, 0.3036118149757385, 8.039348602294922, -1.9525096416473389, 3.0317842960357666, 0.5726596117019653, 3.749711036682129, 1.3368419408798218, 2.204401969909668, 2.040783166885376, 1.3837324380874634, -0.09607087075710297]",engine_idling
113216-5-0-0.wav,8,"[-103.60932922363281, 107.53670501708984, -23.750782012939453, 39.61389923095703, -3.010730266571045, 34.58720016479492, -1.4126211404800415, 29.108169555664062, 4.921295642852783, 16.146114349365234, 5.232244968414307, 11.766215324401855, 4.7774553298950195]",engine_idling
113216-5-0-1.wav,8,"[-105.53057098388672, 109.76164245605469, -23.366575241088867, 38.90940856933594, -1.0198267698287964, 35.94303512573242, 0.766831636428833, 29.63644790649414, 3.8817553520202637, 16.965856552124023, 6.992709636688232, 13.763519287109375, 5.550222873687744]",engine_idling
113216-5-0-2.wav,8,"[-107.39232635498047, 110.08995819091797, -21.324369430541992, 38.92072677612305, -0.12507259845733643, 37.37717819213867, 1.6104799509048462, 29.292938232421875, 3.1504716873168945, 16.74443817138672, 6.846853733062744, 14.184610366821289, 5.604399681091309]",engine_idling
113216-5-0-3.wav,8,"[-108.68516540527344, 109.17559051513672, -19.738908767700195, 39.57716369628906, -0.13780412077903748, 37.87030792236328, 1.3097336292266846, 28.46852684020996, 3.332502603530884, 15.959870338439941, 5.823747158050537, 14.135735511779785, 5.576213836669922]",engine_idling
113216-5-0-4.wav,8,"[-111.35264587402344, 109.42410278320312, -19.397172927856445, 39.7557373046875, 0.8469969630241394, 38.73074722290039, 1.300845980644226, 28.141700744628906, 3.5072038173675537, 14.805072784423828, 4.976196765899658, 14.335633277893066, 5.357985973358154]",engine_idling
114280-3-0-0.wav,8,"[-434.3045654296875, 83.75999450683594, 2.9504811763763428, -15.551714897155762, -27.1202449798584, -15.599040031433105, -5.263360977172852, -14.060807228088379, -10.192645072937012, -2.7727863788604736, -4.999122142791748, -5.026474952697754, -4.675323963165283]",dog_bark
114280-3-0-1.wav,8,"[-399.8704833984375, 77.1925048828125, 2.0548152923583984, -7.547080039978027, -23.078882217407227, -17.594289779663086, -9.518092155456543, -14.23787784576416, -11.87285327911377, -3.1523447036743164, -3.6344003677368164, -7.386111736297607, -6.968374729156494]",dog_bark
115240-9-0-1.wav,8,"[-440.4023132324219, 187.51905822753906, 51.393070220947266, 11.080559730529785, 13.797313690185547, 1.034061074256897, -1.737234115600586, 10.625964164733887, 11.590658187866211, 1.2148535251617432, -4.858651638031006, -4.771008014678955, -2.753803014755249]",street_music
115240-9-0-16.wav,8,"[-471.59600830078125, 238.72787475585938, 24.699371337890625, 16.24312400817871, 17.416358947753906, -3.526745319366455, -8.4657621383667, 2.2126667499542236, 4.182867050170898, -6.841871738433838, -9.666930198669434, -3.9159717559814453, 0.03438437730073929]",street_music
115240-9-0-28.wav,8,"[-441.697021484375, 213.3681640625, 44.368648529052734, 10.756239891052246, 20.449024200439453, 2.1612229347229004, -4.793575286865234, 7.533410549163818, 9.49341869354248, -1.4518203735351562, -7.542558193206787, -6.082682132720947, -1.9886044263839722]",street_music
115240-9-0-34.wav,8,"[-466.66973876953125, 232.5713348388672, 38.576454162597656, 14.805377960205078, 18.0714168548584, -6.346679210662842, -11.20780086517334, 0.06583583354949951, 4.118741035461426, -2.990473985671997, -6.609252452850342, -2.125213623046875, -0.24978558719158173]",street_music
115240-9-0-36.wav,8,"[-470.2423095703125, 240.92398071289062, 33.60444259643555, 18.88265037536621, 13.263344764709473, -0.39375972747802734, -6.366945266723633, 1.1083959341049194, 2.302708625793457, -5.539452075958252, -8.018932342529297, -7.188197135925293, -1.29694664478302]",street_music
115240-9-0-4.wav,8,"[-464.8851318359375, 242.20751953125, 29.758508682250977, 14.431479454040527, 13.46096134185791, -7.648305892944336, -13.722063064575195, -1.9286937713623047, 3.5610008239746094, -1.4293882846832275, -8.404273986816406, -4.167003154754639, -2.740995407104492]",street_music
117181-8-0-0.wav,8,"[-174.56983947753906, 142.53692626953125, -47.50288772583008, -20.307165145874023, -35.528133392333984, 1.875134825706482, -13.746953964233398, 21.601539611816406, -8.999155044555664, 13.901130676269531, -5.792752265930176, 0.8093574643135071, -4.988105773925781]",siren
117181-8-0-1.wav,8,"[-197.44522094726562, 151.78485107421875, -52.48175811767578, -23.09638786315918, -54.21748352050781, 3.156031370162964, -10.36791706085205, 21.13719940185547, 1.416778326034546, 7.40057373046875, -2.97216796875, 3.274691581726074, 1.1860319375991821]",siren
117181-8-0-10.wav,8,"[-275.4030456542969, 155.58140563964844, -59.87125778198242, -14.685046195983887, -42.61286926269531, 9.186272621154785, -6.80383825302124, 22.664794921875, 10.726287841796875, 17.070655822753906, 4.259366989135742, 0.38009244203567505, -6.066803932189941]",siren
117181-8-0-11.wav,8,"[-278.8946228027344, 155.19854736328125, -46.9059944152832, -13.281466484069824, -46.73567199707031, 7.735968589782715, -5.287846565246582, 18.268239974975586, 6.449163436889648, 13.824244499206543, -1.436545729637146, 2.998420476913452, -3.2233989238739014]",siren
117181-8-0-12.wav,8,"[-325.3592834472656, 176.3349609375, -41.649784088134766, -11.3460054397583, -45.0659065246582, -2.7543933391571045, 0.7298591136932373, 12.202683448791504, 3.6479384899139404, 11.553726196289062, -1.641158938407898, 0.834072470664978, 1.6991156339645386]",siren
117181-8-0-2.wav,8,"[-208.54299926757812, 152.67945861816406, -55.86554718017578, -26.950294494628906, -56.282596588134766, 4.339172840118408, -11.661317825317383, 21.030004501342773, 8.02499008178711, 10.147446632385254, -0.30920031666755676, 1.2842265367507935, 1.9906518459320068]",siren
117181-8-0-3.wav,8,"[-210.00466918945312, 152.4193878173828, -57.0689697265625, -23.813457489013672, -49.18941879272461, 5.862900733947754, -17.63344383239746, 20.715087890625, 6.333643436431885, 10.974408149719238, -1.5081480741500854, -2.548461437225342, 1.1119170188903809]",siren
117181-8-0-4.wav,8,"[-246.55809020996094, 158.81788635253906, -52.28496551513672, -20.734540939331055, -51.86316680908203, 1.0381170511245728, -16.50009536743164, 13.874417304992676, 5.413224220275879, 5.878484725952148, 1.3017683029174805, -0.7500215172767639, 2.2661685943603516]",siren
117181-8-0-5.wav,8,"[-278.32476806640625, 165.08018493652344, -49.39011001586914, -19.72298812866211, -56.65141677856445, -0.7358142137527466, -17.59807586669922, 10.129179000854492, -2.7657268047332764, 5.251997470855713, 4.9468231201171875, 8.269384384155273, 7.824605941772461]",siren
117181-8-0-6.wav,8,"[-273.5295715332031, 157.22903442382812, -49.5396728515625, -21.100391387939453, -50.0501823425293, -0.4398210048675537, -16.411096572875977, 10.02541732788086, -10.780452728271484, 5.086362361907959, -1.2421602010726929, 7.607244968414307, 14.062459945678711]",siren
117181-8-0-7.wav,8,"[-267.5367736816406, 149.04983520507812, -61.82916259765625, -16.41017723083496, -44.47170639038086, -0.37763530015945435, -9.615434646606445, 16.47041130065918, -4.206795692443848, 8.55927848815918, -7.295682430267334, -1.0565396547317505, 5.42987060546875]",siren
117181-8-0-8.wav,8,"[-246.13487243652344, 142.64651489257812, -72.31380462646484, -12.042213439941406, -42.536128997802734, 1.1474604606628418, -7.505901336669922, 22.803817749023438, 4.22873067855835, 11.732089042663574, -6.97790002822876, -2.942532539367676, -2.720564365386963]",siren
117181-8-0-9.wav,8,"[-248.4190216064453, 144.47378540039062, -70.53089141845703, -13.707672119140625, -42.42911148071289, 4.844308853149414, -11.093323707580566, 22.74393081665039, 6.8644304275512695, 14.51171588897705, -0.6790244579315186, -1.5148462057113647, -3.235969305038452]",siren
122199-3-1-1.wav,8,"[-335.8559265136719, 136.0590362548828, -66.92414855957031, 41.443233489990234, -86.07987976074219, -6.22497034072876, 28.98809814453125, 28.242965698242188, 32.452144622802734, 9.917197227478027, 9.799152374267578, -8.986474990844727, 3.0197577476501465]",dog_bark
122199-3-1-2.wav,8,"[-336.6768493652344, 137.03900146484375, -66.21836853027344, 41.21261215209961, -85.32345581054688, -4.628190517425537, 27.861896514892578, 28.992481231689453, 33.03194046020508, 9.493088722229004, 8.854728698730469, -9.786516189575195, 3.7115318775177]",dog_bark
122199-3-1-3.wav,8,"[-338.961669921875, 134.67361450195312, -69.3107681274414, 41.243072509765625, -85.28173828125, -3.3595359325408936, 32.5032844543457, 33.11894989013672, 35.8253059387207, 12.416792869567871, 11.278518676757812, -8.959053993225098, 3.2742464542388916]",dog_bark
122199-3-1-6.wav,8,"[-328.2497863769531, 133.27503967285156, -66.64431762695312, 42.22748947143555, -86.25835418701172, -1.5130157470703125, 22.062686920166016, 31.9217586517334, 29.731107711791992, 8.999781608581543, 9.146821975708008, -11.857672691345215, 6.751782417297363]",dog_bark
125520-1-0-0.wav,8,"[-662.3291015625, 33.78135681152344, -21.353147506713867, 0.09344863146543503, -9.24595832824707, -6.466670036315918, 0.9995566606521606, -3.7956910133361816, 0.21954381465911865, -2.7648234367370605, -3.187023639678955, -2.0465056896209717, -3.144557476043701]",car_horn
125520-1-1-0.wav,8,"[-536.032958984375, 83.93131256103516, -55.15841293334961, -0.33721092343330383, -28.897167205810547, -20.650602340698242, 3.735678195953369, -10.6173734664917, -1.5576658248901367, -6.323587417602539, -11.89691162109375, -8.48996353149414, -5.991437911987305]",car_horn
125520-1-2-0.wav,8,"[-666.730224609375, 34.74964904785156, -15.804617881774902, -1.2240333557128906, -7.353501319885254, -5.544348239898682, 2.5671916007995605, -1.5778950452804565, 0.7368095517158508, -1.0748083591461182, -3.2343671321868896, -1.760329246520996, -2.1373543739318848]",car_horn
125520-1-3-0.wav,8,"[-661.1302490234375, 33.96148681640625, -19.819894790649414, -1.1637365818023682, -11.439934730529785, -7.067956924438477, 1.1474336385726929, -3.6419968605041504, -0.21924152970314026, -2.5582540035247803, -4.515849590301514, -3.3007898330688477, -2.3709914684295654]",car_horn
125520-1-4-0.wav,8,"[-684.6642456054688, 23.563940048217773, -13.148375511169434, -0.7685357332229614, -6.739652156829834, -4.181338310241699, 1.0095443725585938, -1.77640700340271, 0.15897317230701447, -1.6479601860046387, -2.9240987300872803, -1.7500824928283691, -1.340010643005371]",car_horn
