audio,fold,MFCC,target
103074-7-3-0.wav,1,"[-198.2068328857422, 124.0640640258789, -49.739566802978516, 53.37287139892578, -23.34981346130371, 14.842262268066406, -8.525386810302734, 13.084737777709961, -9.282069206237793, 14.021119117736816, -3.613485097885132, 2.17393159866333, -11.333394050598145]",jackhammer
103074-7-3-1.wav,1,"[-206.93124389648438, 125.96484375, -42.725364685058594, 57.21560287475586, -22.1639461517334, 14.820223808288574, -6.794811248779297, 12.596211433410645, -9.103869438171387, 12.741898536682129, -5.090104103088379, 1.2744145393371582, -10.4124755859375]",jackhammer
103074-7-3-2.wav,1,"[-208.2059783935547, 127.34651184082031, -40.936946868896484, 58.444374084472656, -19.786130905151367, 14.810184478759766, -6.737964153289795, 10.1099271774292, -7.764188289642334, 14.256207466125488, -4.006553649902344, -3.057736873626709, -9.938406944274902]",jackhammer
103074-7-3-3.wav,1,"[-227.19265747070312, 138.8026885986328, -39.717864990234375, 54.194610595703125, -18.23932647705078, 13.198233604431152, -7.543407440185547, 7.860106945037842, -7.197874069213867, 14.5484037399292, -2.270036458969116, -5.337264537811279, -7.85383415222168]",jackhammer
103074-7-4-0.wav,1,"[-199.93698120117188, 120.40151977539062, -44.96527862548828, 52.69121551513672, -21.80048370361328, 15.659573554992676, -16.863706588745117, 11.5004243850708, -10.931879997253418, 14.245041847229004, -0.5357990264892578, 3.3857131004333496, -5.17882776260376]",jackhammer
103074-7-4-1.wav,1,"[-193.18768310546875, 115.50045013427734, -42.1119384765625, 57.60591125488281, -19.57942771911621, 20.992034912109375, -14.342872619628906, 10.550110816955566, -9.447738647460938, 15.027284622192383, -1.1667629480361938, 1.0832082033157349, -7.256507396697998]",jackhammer
103074-7-4-2.wav,1,"[-187.824462890625, 113.45906066894531, -38.99232482910156, 61.3717155456543, -18.700464248657227, 24.302297592163086, -14.300082206726074, 12.074703216552734, -11.675187110900879, 16.699085235595703, -5.19175386428833, 0.7579538822174072, -7.76284122467041]",jackhammer
103074-7-4-3.wav,1,"[-206.30624389648438, 118.27993774414062, -33.90363693237305, 62.03128433227539, -20.375144958496094, 24.886045455932617, -16.124378204345703, 13.251680374145508, -11.453932762145996, 16.405179977416992, -5.946201324462891, 0.5927894711494446, -7.958715438842773]",jackhammer
103074-7-4-4.wav,1,"[-219.28118896484375, 124.65482330322266, -28.683975219726562, 61.931556701660156, -22.025846481323242, 22.653186798095703, -15.984094619750977, 11.363614082336426, -10.948770523071289, 13.238524436950684, -4.9135823249816895, -1.0139493942260742, -6.388500690460205]",jackhammer
103074-7-4-5.wav,1,"[-215.35235595703125, 128.8248291015625, -27.673173904418945, 62.335655212402344, -22.333593368530273, 21.85732078552246, -15.385648727416992, 8.709407806396484, -10.763072967529297, 14.554505348205566, -2.948664426803589, -2.263871431350708, -4.269113063812256]",jackhammer
103074-7-4-6.wav,1,"[-220.65135192871094, 136.4387969970703, -31.72671890258789, 60.88883590698242, -22.533653259277344, 22.779499053955078, -11.941089630126953, 7.755429267883301, -11.226286888122559, 16.555517196655273, -0.316374272108078, -0.514143705368042, -3.392070770263672]",jackhammer
103258-5-0-0.wav,1,"[-481.75408935546875, 178.4915313720703, -27.270296096801758, 35.19321823120117, 9.3213529586792, 16.957658767700195, 17.06862449645996, 14.60810661315918, 18.36050796508789, 12.446829795837402, 17.34423065185547, 6.354414463043213, 6.31309175491333]",engine_idling
103258-5-0-1.wav,1,"[-482.57952880859375, 183.10440063476562, -32.08182907104492, 37.48343276977539, 5.459863185882568, 18.553730010986328, 14.130990028381348, 16.340784072875977, 16.518310546875, 13.587285995483398, 16.349821090698242, 6.3602824211120605, 5.112791061401367]",engine_idling
103258-5-0-10.wav,1,"[-483.4058837890625, 185.22840881347656, -34.80810546875, 36.55439758300781, 6.011962413787842, 17.548463821411133, 15.217486381530762, 16.81969451904297, 17.043624877929688, 13.409454345703125, 14.620070457458496, 5.660732269287109, 5.255438804626465]",engine_idling
103258-5-0-11.wav,1,"[-483.54595947265625, 185.98248291015625, -36.684654235839844, 37.49141311645508, 3.1186180114746094, 18.341501235961914, 13.589300155639648, 18.10818099975586, 16.15660858154297, 14.342498779296875, 12.872847557067871, 5.0346784591674805, 3.4549174308776855]",engine_idling
103258-5-0-12.wav,1,"[-481.1983642578125, 187.13922119140625, -36.80332565307617, 36.1773796081543, 2.8445889949798584, 16.902385711669922, 14.10905933380127, 17.35657501220703, 16.533327102661133, 13.837937355041504, 13.51965045928955, 4.415282726287842, 4.053767681121826]",engine_idling
103258-5-0-13.wav,1,"[-481.8785400390625, 187.45855712890625, -36.91282653808594, 36.056129455566406, 2.0363409519195557, 16.94671630859375, 14.46450138092041, 17.486549377441406, 16.064865112304688, 12.877982139587402, 13.13183879852295, 4.5333685874938965, 4.038330554962158]",engine_idling
103258-5-0-14.wav,1,"[-481.9655456542969, 186.6275634765625, -35.5239143371582, 35.77396011352539, 1.8898776769638062, 17.3808536529541, 15.69201374053955, 18.542600631713867, 17.180639266967773, 12.335030555725098, 13.522344589233398, 4.681662559509277, 4.41787052154541]",engine_idling
103258-5-0-15.wav,1,"[-465.5962829589844, 169.17733764648438, -19.871706008911133, 26.287782669067383, 12.606269836425781, 12.547638893127441, 21.84604263305664, 15.78509521484375, 19.716670989990234, 13.381224632263184, 14.232605934143066, 7.076173305511475, 5.306919574737549]",engine_idling
103258-5-0-16.wav,1,"[-459.63427734375, 167.51954650878906, -22.2487735748291, 32.074981689453125, 11.355374336242676, 15.275653839111328, 22.448284149169922, 16.068294525146484, 21.001585006713867, 14.189221382141113, 15.68361759185791, 7.40687894821167, 6.247385025024414]",engine_idling
103258-5-0-17.wav,1,"[-459.15570068359375, 168.8119659423828, -25.782869338989258, 35.41403579711914, 8.683072090148926, 17.579545974731445, 21.70415496826172, 16.239986419677734, 21.419557571411133, 13.585858345031738, 16.216304779052734, 6.026865482330322, 5.886687755584717]",engine_idling
103258-5-0-18.wav,1,"[-454.163330078125, 163.33358764648438, -21.998947143554688, 33.642189025878906, 6.989744663238525, 18.954486846923828, 20.627466201782227, 16.295385360717773, 21.242692947387695, 12.84748649597168, 15.054737091064453, 4.731119155883789, 6.516454219818115]",engine_idling
103258-5-0-19.wav,1,"[-452.4017333984375, 161.57362365722656, -21.598926544189453, 36.668739318847656, 3.7520556449890137, 21.129688262939453, 18.816892623901367, 17.375585556030273, 20.747589111328125, 12.744275093078613, 14.902666091918945, 4.61472749710083, 8.17568302154541]",engine_idling
103258-5-0-2.wav,1,"[-483.32916259765625, 188.2724151611328, -35.176666259765625, 37.34695816040039, 4.052283763885498, 17.121292114257812, 13.532100677490234, 17.603654861450195, 16.656015396118164, 14.474735260009766, 15.054912567138672, 6.5121941566467285, 3.561992645263672]",engine_idling
103258-5-0-3.wav,1,"[-482.07281494140625, 191.99134826660156, -36.031005859375, 36.719825744628906, 2.49577260017395, 15.453776359558105, 14.049391746520996, 18.26710319519043, 17.016029357910156, 13.56338882446289, 14.298644065856934, 5.723079204559326, 3.0973973274230957]",engine_idling
103258-5-0-4.wav,1,"[-476.28497314453125, 191.16171264648438, -35.88768005371094, 36.268699645996094, 0.1322266012430191, 16.638673782348633, 14.865970611572266, 18.767107009887695, 16.032119750976562, 12.130035400390625, 14.033953666687012, 5.862092018127441, 3.8185386657714844]",engine_idling
103258-5-0-5.wav,1,"[-475.9385070800781, 188.94595336914062, -35.33843231201172, 36.118961334228516, 0.8488263487815857, 17.449193954467773, 14.791033744812012, 18.12201690673828, 15.531852722167969, 12.167167663574219, 14.726354598999023, 5.956173419952393, 4.094310283660889]",engine_idling
103258-5-0-6.wav,1,"[-466.656982421875, 183.80322265625, -29.570066452026367, 33.42279052734375, 7.294783115386963, 13.377365112304688, 19.71804428100586, 15.197884559631348, 18.562679290771484, 11.263834953308105, 16.20890998840332, 4.963003158569336, 4.877295970916748]",engine_idling
103258-5-0-7.wav,1,"[-453.6920166015625, 172.5990447998047, -18.925514221191406, 24.88164710998535, 14.636083602905273, 8.834016799926758, 22.54684829711914, 14.896600723266602, 18.093505859375, 14.109197616577148, 14.108115196228027, 7.834900856018066, 4.379279613494873]",engine_idling
103258-5-0-8.wav,1,"[-459.48486328125, 172.17327880859375, -18.29024887084961, 22.693132400512695, 14.697070121765137, 7.731054782867432, 21.640857696533203, 15.137236595153809, 18.67310905456543, 14.795994758605957, 12.965606689453125, 6.6543097496032715, 3.3036115169525146]",engine_idling
103258-5-0-9.wav,1,"[-478.8609619140625, 188.5801239013672, -34.77749252319336, 36.64952850341797, 4.355834484100342, 16.25623321533203, 15.854308128356934, 17.792644500732422, 18.01470947265625, 13.796138763427734, 14.398660659790039, 4.762537002563477, 4.98361873626709]",engine_idling
105415-2-0-1.wav,1,"[-235.3155059814453, 165.2003173828125, -51.79948043823242, 12.83249282836914, -19.75037956237793, 8.263845443725586, -8.988521575927734, 5.891251564025879, -12.865108489990234, -6.300111293792725, 1.0806918144226074, -2.274066686630249, -5.051737308502197]",children_playing
105415-2-0-15.wav,1,"[-242.44737243652344, 161.01953125, -49.2513313293457, 2.982123851776123, -22.435916900634766, 7.611874580383301, -14.236392974853516, 2.8306899070739746, -9.90946102142334, -0.9114742279052734, -0.8669160008430481, -2.0297367572784424, -6.783777236938477]",children_playing
105415-2-0-19.wav,1,"[-242.2444305419922, 161.93043518066406, -31.825429916381836, 9.851059913635254, -16.063396453857422, 16.854703903198242, -14.0980806350708, 3.52132511138916, -7.471632480621338, -3.327104091644287, -7.5008931159973145, -1.3143653869628906, -5.043492317199707]",children_playing
105415-2-0-21.wav,1,"[-251.55160522460938, 165.10614013671875, -38.99237060546875, 0.6657076478004456, -16.64937400817871, 10.562047004699707, -12.802214622497559, -0.3032465875148773, -9.959297180175781, -5.572309970855713, -3.325031042098999, -6.398269176483154, -6.940941333770752]",children_playing
105415-2-0-24.wav,1,"[-241.0909423828125, 156.28591918945312, -49.55019760131836, 16.53902244567871, -16.9406681060791, 12.614795684814453, -12.706657409667969, 2.73638653755188, -3.8331680297851562, -1.1272649765014648, -4.087254524230957, -3.992702007293701, -6.898221015930176]",children_playing
105415-2-0-4.wav,1,"[-238.2215118408203, 165.25094604492188, -49.17539596557617, 15.310763359069824, -17.072723388671875, 11.7301607131958, -11.423322677612305, 3.846475124359131, -9.097553253173828, 0.0908345952630043, 0.4396529495716095, -5.406277656555176, -4.462386131286621]",children_playing
105415-2-0-6.wav,1,"[-265.5992126464844, 164.63272094726562, -39.2458610534668, 10.205665588378906, -10.68784236907959, 13.981416702270508, -6.477964878082275, 1.9823192358016968, -8.394967079162598, -6.112957000732422, -1.7573753595352173, -6.013906955718994, -2.4503209590911865]",children_playing
105415-2-0-8.wav,1,"[-289.7291564941406, 168.5990447998047, -31.04509735107422, 6.436030864715576, -12.235678672790527, 11.571603775024414, -13.612655639648438, -3.479984998703003, -11.265777587890625, -6.999700546264648, -4.755335807800293, -5.126302242279053, -7.891520023345947]",children_playing
106905-8-0-0.wav,1,"[-118.82536315917969, 156.2862091064453, -84.74553680419922, 31.865013122558594, -33.390159606933594, 17.954988479614258, -7.565867900848389, 16.60226058959961, -23.598888397216797, 5.303357124328613, 3.4617927074432373, 1.5339789390563965, -5.786978244781494]",siren
106905-8-0-1.wav,1,"[-137.2394256591797, 169.48777770996094, -87.17278289794922, 20.278053283691406, -30.62495994567871, 11.938783645629883, -1.6292362213134766, 14.21782112121582, -14.921775817871094, 1.0586186647415161, 3.710211753845215, -4.071649551391602, -4.303435802459717]",siren
106905-8-0-2.wav,1,"[-159.19773864746094, 171.98741149902344, -82.35270690917969, 8.516706466674805, -23.31975555419922, 9.188557624816895, 6.266148567199707, 11.271171569824219, -15.963967323303223, -5.0016560554504395, 8.385759353637695, -4.314094066619873, 0.846951961517334]",siren
106905-8-0-3.wav,1,"[-174.7384490966797, 172.2272491455078, -78.46955871582031, 8.138873100280762, -21.892702102661133, 3.6786460876464844, 6.325300216674805, 12.283112525939941, -14.718679428100586, -2.6502766609191895, 9.168848037719727, -6.1083807945251465, -0.8465110659599304]",siren
108041-9-0-11.wav,1,"[-169.4377899169922, 168.24551391601562, -73.51708221435547, 36.269500732421875, -6.019778251647949, 1.0998841524124146, -7.188472270965576, -6.830874443054199, -7.868586540222168, -12.747291564941406, -5.963918685913086, -4.8839263916015625, -4.419909954071045]",street_music
108041-9-0-2.wav,1,"[-151.87429809570312, 170.49105834960938, -59.44255447387695, 37.62171173095703, -13.92429256439209, 7.32429313659668, -5.59311580657959, -3.8977255821228027, -4.332144260406494, -9.190642356872559, -5.784060955047607, -4.252008438110352, -3.9517018795013428]",street_music
108041-9-0-4.wav,1,"[-162.01502990722656, 179.03750610351562, -68.5901107788086, 34.95414352416992, -14.142535209655762, -3.2341763973236084, -6.685568332672119, -7.7290754318237305, -2.729243516921997, -14.334908485412598, -11.268441200256348, -6.040432453155518, -2.9884560108184814]",street_music
108041-9-0-5.wav,1,"[-168.67898559570312, 173.45123291015625, -63.43857955932617, 37.56675338745117, -6.5226335525512695, -2.498751401901245, -5.353002071380615, -9.245011329650879, -5.0252227783203125, -16.872230529785156, -11.25997543334961, -7.634589195251465, -4.832373142242432]",street_music
108041-9-0-6.wav,1,"[-170.888427734375, 173.68353271484375, -58.56178665161133, 38.68960189819336, -3.547421932220459, 3.7306370735168457, -1.7525767087936401, -8.070693016052246, -8.689385414123535, -17.322948455810547, -5.77736234664917, -6.885655879974365, -6.236806392669678]",street_music
108041-9-0-7.wav,1,"[-173.37515258789062, 173.80653381347656, -57.677955627441406, 39.91465377807617, -13.250550270080566, 3.7222542762756348, -2.7594456672668457, -4.958122253417969, -6.524481773376465, -11.86699104309082, -6.4916672706604, -7.664846420288086, -6.4307661056518555]",street_music
108041-9-0-9.wav,1,"[-167.53782653808594, 166.6161651611328, -70.56407928466797, 32.69123077392578, -20.102123260498047, -3.9047951698303223, -3.8096084594726562, -2.9513909816741943, -1.6231114864349365, -7.492735862731934, -10.751402854919434, -7.6994171142578125, -3.5917911529541016]",street_music
108362-2-0-11.wav,1,"[-225.74691772460938, 179.3239288330078, -62.03728485107422, 2.8400087356567383, -14.916729927062988, -2.507500410079956, 4.492813587188721, 14.393010139465332, -10.362380981445312, -2.5169782638549805, 1.5783665180206299, -4.302133083343506, -0.9395222067832947]",children_playing
108362-2-0-12.wav,1,"[-219.8822021484375, 178.7063446044922, -58.50244140625, 4.5316081047058105, -15.53389835357666, -5.082015514373779, 2.9165990352630615, 18.200956344604492, -9.935762405395508, -0.05893426388502121, 2.833988666534424, -3.3332788944244385, -0.6455005407333374]",children_playing
108362-2-0-21.wav,1,"[-196.99607849121094, 168.83786010742188, -60.98365020751953, 17.301856994628906, -24.127836227416992, 3.346439838409424, -9.188210487365723, 13.917675971984863, -6.712801933288574, 6.794214248657227, -6.067870616912842, -1.3673243522644043, 0.42200538516044617]",children_playing
108362-2-0-23.wav,1,"[-215.8162384033203, 181.44442749023438, -59.80851364135742, 17.745397567749023, -17.465728759765625, 0.9073550701141357, 0.18366354703903198, 18.208324432373047, -5.408512115478516, 2.7093968391418457, -1.3594914674758911, -0.9306074380874634, -0.4516837000846863]",children_playing
108362-2-0-29.wav,1,"[-252.3196563720703, 196.9781951904297, -34.75337219238281, 23.781564712524414, -12.862133026123047, 6.085832118988037, 0.06446798890829086, 13.73376750946045, 1.6390104293823242, 9.218663215637207, 4.08761739730835, 5.186767101287842, 9.130276679992676]",children_playing
108362-2-0-30.wav,1,"[-259.06298828125, 186.4844207763672, -41.349098205566406, 18.268686294555664, -16.234010696411133, 2.280271053314209, -5.445257186889648, 9.267027854919434, -4.377720832824707, 3.3399343490600586, -1.50033438205719, 4.838984489440918, 4.786235332489014]",children_playing
108362-2-0-7.wav,1,"[-244.03732299804688, 175.3130645751953, -45.63949203491211, 20.516271591186523, -19.52280616760254, -1.5210250616073608, -4.18278169631958, 10.732481002807617, -3.8375608921051025, 10.243827819824219, -1.0168399810791016, -0.705346405506134, 2.6575255393981934]",children_playing
108362-2-0-9.wav,1,"[-214.40170288085938, 170.29701232910156, -63.962127685546875, 15.985613822937012, -15.000266075134277, 2.0133321285247803, 1.0490463972091675, 14.542909622192383, -11.104138374328613, 4.025252342224121, -0.28245267271995544, -0.4606960117816925, 1.6685278415679932]",children_playing
113205-5-0-0.wav,1,"[-473.8431091308594, 135.31546020507812, 45.2584342956543, 54.74970626831055, 25.556827545166016, 18.05550765991211, 19.673595428466797, 8.870591163635254, 7.291638374328613, 4.936403274536133, 3.2189042568206787, 2.0514392852783203, 1.8498921394348145]",engine_idling
113205-5-1-0.wav,1,"[-446.7800598144531, 177.5618896484375, 47.76268005371094, 66.91209411621094, 29.12491798400879, 27.85416030883789, 24.956748962402344, 11.106959342956543, 11.988948822021484, 4.8133697509765625, 3.0090794563293457, 2.7462923526763916, 2.619204044342041]",engine_idling
113205-5-1-1.wav,1,"[-458.9227294921875, 175.7998504638672, 44.39488220214844, 67.60521697998047, 25.46980094909668, 30.577880859375, 26.789064407348633, 11.804203987121582, 14.615921974182129, 8.937713623046875, 4.284718036651611, 4.48313045501709, 5.113571643829346]",engine_idling
113205-5-1-2.wav,1,"[-457.33984375, 175.9763641357422, 40.31456756591797, 65.68514251708984, 23.970714569091797, 29.890562057495117, 25.840328216552734, 13.194145202636719, 15.440743446350098, 11.00894546508789, 5.742814540863037, 5.255691051483154, 6.496180057525635]",engine_idling
113205-5-1-3.wav,1,"[-457.77227783203125, 176.92576599121094, 38.25090789794922, 66.6569595336914, 23.23321533203125, 29.62095832824707, 25.462520599365234, 14.111387252807617, 15.2295503616333, 12.202882766723633, 6.515401363372803, 4.9307074546813965, 6.769044876098633]",engine_idling
113205-5-1-4.wav,1,"[-456.0958251953125, 176.8959503173828, 38.40507125854492, 66.40222930908203, 23.411333084106445, 29.616106033325195, 25.306703567504883, 13.899901390075684, 15.30455207824707, 12.05196475982666, 7.2397050857543945, 4.918580055236816, 4.920066833496094]",engine_idling
113205-5-1-5.wav,1,"[-457.6914367675781, 174.06817626953125, 42.210548400878906, 66.83618927001953, 24.005281448364258, 29.864696502685547, 26.217201232910156, 13.411888122558594, 15.636852264404297, 10.783278465270996, 6.739228248596191, 4.83771276473999, 4.72975492477417]",engine_idling
113205-5-1-6.wav,1,"[-461.22723388671875, 172.2311553955078, 43.528900146484375, 68.09786224365234, 24.87431526184082, 30.871065139770508, 27.698787689208984, 13.443628311157227, 14.995441436767578, 10.51103401184082, 5.645966053009033, 4.874848365783691, 5.567040920257568]",engine_idling
113205-5-1-7.wav,1,"[-460.70904541015625, 171.8253936767578, 41.55363845825195, 68.1904296875, 26.805007934570312, 32.265045166015625, 27.263818740844727, 12.749584197998047, 14.486713409423828, 10.703189849853516, 5.645289897918701, 5.137862682342529, 5.5026631355285645]",engine_idling
113205-5-1-8.wav,1,"[-462.2401123046875, 171.88412475585938, 40.337318420410156, 69.79107666015625, 27.870088577270508, 33.23899841308594, 26.286409378051758, 12.169589042663574, 13.774006843566895, 11.170600891113281, 6.313271999359131, 5.655115604400635, 5.7586588859558105]",engine_idling
113205-5-1-9.wav,1,"[-461.4380798339844, 173.2604522705078, 40.23658752441406, 69.68209838867188, 26.762958526611328, 32.81985855102539, 25.820575714111328, 11.8238525390625, 13.592337608337402, 11.436112403869629, 6.935871601104736, 6.470134258270264, 6.555387496948242]",engine_idling
114587-3-0-2.wav,1,"[-412.5480041503906, 69.45267486572266, -44.518463134765625, -20.645931243896484, -24.0538272857666, -25.197965621948242, -15.497845649719238, 2.190460443496704, 13.879022598266602, 3.8267931938171387, -3.404275894165039, -2.9528422355651855, -5.099071025848389]",dog_bark
114587-3-0-4.wav,1,"[-313.4964599609375, 87.77940368652344, -87.83966064453125, -22.92572784423828, -43.5839729309082, -32.931396484375, -19.520605087280273, -1.4950768947601318, 11.448123931884766, -0.5005017518997192, -3.1904098987579346, -4.721890926361084, -7.657008647918701]",dog_bark
114587-3-0-5.wav,1,"[-345.9782409667969, 86.254638671875, -80.9931411743164, -19.43185806274414, -44.163352966308594, -30.124649047851562, -18.11629295349121, 1.4403302669525146, 9.308497428894043, -6.0957159996032715, -5.419821262359619, -3.2707042694091797, -7.402048110961914]",dog_bark
114587-3-0-7.wav,1,"[-414.8408203125, 86.47025299072266, -55.73580551147461, -25.636531829833984, -26.036306381225586, -28.15077018737793, -19.118139266967773, -1.6306462287902832, 10.937512397766113, 5.448178291320801, 1.7286980152130127, -3.343276262283325, -10.183616638183594]",dog_bark
118101-3-0-0.wav,1,"[-481.4635925292969, 103.65377807617188, -22.88340187072754, -34.16264343261719, -27.359827041625977, -7.516936779022217, -6.204941749572754, -2.489457607269287, 5.625450134277344, 11.7010498046875, 5.758130073547363, 3.0491769313812256, 1.5906620025634766]",dog_bark
118101-3-0-3.wav,1,"[-622.0975341796875, 111.33245849609375, -17.289825439453125, -4.510051727294922, -1.4420877695083618, -1.8540586233139038, -5.954960823059082, 1.3308547735214233, 4.238746166229248, 4.69203519821167, 6.60908842086792, 6.930636405944824, 1.280004858970642]",dog_bark
118101-3-0-4.wav,1,"[-612.1934814453125, 110.8604965209961, -14.541050910949707, -5.856720924377441, -5.763556003570557, -1.9261802434921265, -5.700476169586182, 0.4453059434890747, 3.006845474243164, 6.006887435913086, 7.429388999938965, 6.516793251037598, -1.5497225522994995]",dog_bark
118101-3-0-6.wav,1,"[-615.3521118164062, 36.59852981567383, 7.682065010070801, 8.996051788330078, 7.399465084075928, 0.9670045971870422, -3.0884156227111816, 1.9263314008712769, 3.71099591255188, 3.136058807373047, 4.672801494598389, 4.829733371734619, 1.2294032573699951]",dog_bark
118279-8-0-0.wav,1,"[-436.22265625, 192.27264404296875, -8.395926475524902, 15.555166244506836, 1.5772758722305298, 3.7686095237731934, 24.313928604125977, 17.03460121154785, 20.90517234802246, 10.779434204101562, 1.2137198448181152, 5.255199432373047, 5.418654441833496]",siren
118279-8-0-1.wav,1,"[-435.7764587402344, 188.71217346191406, -9.695621490478516, 14.572871208190918, 3.0041165351867676, 4.858805179595947, 28.001117706298828, 16.321796417236328, 16.226184844970703, 7.329320430755615, -0.265552818775177, 7.8697662353515625, 8.320267677307129]",siren
