audio,fold,MFCC,target
103199-4-2-11.wav,3,"[-147.78131103515625, 123.27040100097656, -172.29360961914062, 9.278499603271484, -36.336097717285156, 24.108854293823242, -16.292903900146484, 4.081838130950928, 8.136157989501953, 0.5700590014457703, 8.428505897521973, -6.316427707672119, 6.6176533699035645]",drilling
103199-4-2-2.wav,3,"[-131.8365478515625, 175.0516815185547, -143.05430603027344, 15.512686729431152, -23.427688598632812, 24.458282470703125, -15.752437591552734, 2.7927448749542236, 5.207186222076416, 0.39274242520332336, 9.166111946105957, -5.475728511810303, 2.814429521560669]",drilling
103199-4-2-3.wav,3,"[-131.2400665283203, 176.39639282226562, -139.13088989257812, 12.460563659667969, -21.441423416137695, 18.692214965820312, -15.566640853881836, -0.8960940837860107, 4.503753185272217, -1.6393790245056152, 7.721096515655518, -6.241921424865723, -0.6260706782341003]",drilling
103199-4-2-4.wav,3,"[-129.04078674316406, 178.4515380859375, -136.39459228515625, 12.541597366333008, -19.418386459350586, 18.32185173034668, -14.606535911560059, -1.1005011796951294, 3.7250630855560303, -3.353384017944336, 5.562917232513428, -5.881175518035889, -0.8726111650466919]",drilling
103199-4-2-5.wav,3,"[-129.2940673828125, 181.9456787109375, -141.51039123535156, 19.7834529876709, -24.696752548217773, 23.395614624023438, -17.606595993041992, -0.08189617842435837, 1.4482399225234985, -3.3393900394439697, 5.677850246429443, -4.364195346832275, 3.134962320327759]",drilling
103199-4-2-6.wav,3,"[-126.70122528076172, 173.22215270996094, -136.21099853515625, 11.07165813446045, -22.27939224243164, 16.992809295654297, -16.980812072753906, -6.042283535003662, -0.17594261467456818, -5.8158087730407715, 4.255308628082275, -5.072822570800781, -0.22392241656780243]",drilling
103199-4-2-7.wav,3,"[-139.35475158691406, 161.45706176757812, -142.96275329589844, 7.290680885314941, -24.25453758239746, 17.27165985107422, -15.613875389099121, -3.185441493988037, 2.457350730895996, -3.019115924835205, 5.863332271575928, -6.626670837402344, -0.7859580516815186]",drilling
103199-4-2-8.wav,3,"[-147.48501586914062, 146.97096252441406, -164.1029052734375, 14.80261516571045, -35.31376266479492, 24.000408172607422, -16.819965362548828, 4.777371406555176, 4.6696882247924805, -0.7352445125579834, 7.270870208740234, -7.007345676422119, 5.641540050506592]",drilling
103199-4-2-9.wav,3,"[-143.38284301757812, 134.82240295410156, -177.9957275390625, 17.49274444580078, -42.68916320800781, 27.372900009155273, -19.85692596435547, 7.464475631713867, 5.888998985290527, -0.3722020983695984, 8.303298950195312, -6.810382843017578, 9.241918563842773]",drilling
103199-4-4-0.wav,3,"[-334.2145690917969, 90.07429504394531, -100.26991271972656, 0.5699020624160767, -18.281015396118164, 14.896639823913574, -5.859747886657715, 2.9588687419891357, 5.021749973297119, 0.2560359239578247, 4.709876537322998, -3.4918580055236816, 4.186218738555908]",drilling
103199-4-6-0.wav,3,"[-496.2716369628906, 57.31839370727539, -50.06535339355469, 6.866244792938232, -6.546494483947754, 7.139170169830322, -9.442084312438965, -3.5917961597442627, -0.7658583521842957, -1.8063058853149414, 2.6182291507720947, -1.5206201076507568, 1.3530269861221313]",drilling
103199-4-7-2.wav,3,"[-160.2825164794922, 142.15570068359375, -151.75677490234375, -1.9012260437011719, -25.522375106811523, 16.790325164794922, -18.39348602294922, -7.47047233581543, 4.122954368591309, -6.733958721160889, 5.8914361000061035, -5.693358898162842, -1.5989489555358887]",drilling
103357-4-0-0.wav,3,"[-103.5009994506836, 37.374534606933594, -86.56867218017578, 12.967764854431152, -61.86615753173828, 11.187873840332031, -37.07281494140625, 16.534738540649414, -27.335433959960938, 1.637439489364624, -29.705533981323242, -1.6026816368103027, -20.389402389526367]",drilling
103357-4-0-1.wav,3,"[-83.45062255859375, 33.58203887939453, -80.75621795654297, 9.526206970214844, -64.55097961425781, 10.83956527709961, -38.1913948059082, 14.979220390319824, -27.756492614746094, 3.0946974754333496, -30.44567108154297, -3.7012228965759277, -20.487112045288086]",drilling
107228-5-0-0.wav,3,"[-257.6970520019531, 133.7570037841797, -32.527835845947266, 52.62425231933594, 1.1825275421142578, 28.93706703186035, 9.28322982788086, 36.08266067504883, 11.889741897583008, 6.696187973022461, 7.622555732727051, -5.252723693847656, 8.120680809020996]",engine_idling
107228-5-0-1.wav,3,"[-244.93885803222656, 134.03846740722656, -33.46688461303711, 53.07194900512695, 0.16622665524482727, 30.098377227783203, 8.433150291442871, 36.62649154663086, 12.324074745178223, 7.6739959716796875, 7.208755970001221, -5.255504131317139, 7.624232769012451]",engine_idling
107228-5-0-2.wav,3,"[-246.3784942626953, 133.90240478515625, -34.023651123046875, 52.98728561401367, 0.046357396990060806, 29.527856826782227, 9.005298614501953, 36.88412094116211, 12.150773048400879, 7.629555702209473, 7.607367992401123, -5.418118953704834, 7.559240341186523]",engine_idling
107228-5-0-3.wav,3,"[-247.12594604492188, 133.1655731201172, -33.7879753112793, 53.34975814819336, -0.1054549515247345, 29.816492080688477, 9.279491424560547, 37.13807678222656, 11.946935653686523, 7.421741485595703, 7.866590976715088, -5.141007900238037, 7.726960182189941]",engine_idling
107228-5-0-4.wav,3,"[-251.69573974609375, 132.2859344482422, -32.61712646484375, 52.64375686645508, 0.376766562461853, 29.36488914489746, 9.587801933288574, 36.240013122558594, 12.555389404296875, 6.947473526000977, 7.74977445602417, -4.823513984680176, 8.036981582641602]",engine_idling
107228-5-0-5.wav,3,"[-289.6405029296875, 129.11410522460938, -30.43746566772461, 50.473018646240234, 3.6942298412323, 27.034215927124023, 10.752921104431152, 34.1244010925293, 12.756049156188965, 5.993595600128174, 8.161993026733398, -4.85607385635376, 8.924786567687988]",engine_idling
107228-5-0-6.wav,3,"[-326.2488098144531, 130.9019012451172, -32.65403747558594, 52.37821960449219, 2.4577717781066895, 28.096111297607422, 9.866796493530273, 35.572486877441406, 11.810205459594727, 7.544882774353027, 7.997344970703125, -4.375599384307861, 7.749838829040527]",engine_idling
107228-5-0-7.wav,3,"[-329.1044921875, 131.4774932861328, -32.716156005859375, 51.803985595703125, 1.8796426057815552, 29.388818740844727, 10.458321571350098, 35.63798141479492, 12.542988777160645, 7.591480731964111, 7.623751640319824, -4.129014015197754, 7.06005859375]",engine_idling
110622-6-0-0.wav,3,"[-497.9509582519531, 49.44511413574219, -10.451844215393066, 5.538562297821045, -0.9910106658935547, 1.1832414865493774, -1.71282160282135, 1.3310571908950806, -0.6610870361328125, 2.2686707973480225, 0.3799781799316406, 1.6858973503112793, 0.7197346091270447]",gun_shot
112075-5-0-0.wav,3,"[-71.61725616455078, 167.1041717529297, -69.2550048828125, 80.29266357421875, -33.851680755615234, 37.574764251708984, -16.63603973388672, 2.0417306423187256, 3.5958542823791504, -17.474512100219727, 10.223746299743652, -21.83868980407715, 14.226679801940918]",engine_idling
112075-5-0-1.wav,3,"[-76.22740173339844, 167.84732055664062, -65.09557342529297, 79.65788269042969, -30.238025665283203, 38.12928009033203, -16.03490447998047, 0.37230047583580017, 0.6618202328681946, -18.365814208984375, 9.067412376403809, -20.143192291259766, 15.563751220703125]",engine_idling
112075-5-0-2.wav,3,"[-84.15216064453125, 166.49818420410156, -61.209232330322266, 79.16667938232422, -26.849966049194336, 39.54694366455078, -12.793951034545898, 1.0047475099563599, 1.6122597455978394, -16.149356842041016, 10.643006324768066, -18.67572784423828, 15.597735404968262]",engine_idling
115536-3-0-0.wav,3,"[-319.3892517089844, 74.39954376220703, -18.333845138549805, -6.717690467834473, -0.9007385969161987, -6.318857669830322, -12.255105018615723, -8.212995529174805, -4.017154216766357, -6.1679463386535645, -6.644295692443848, -1.9385625123977661, 0.21653316915035248]",dog_bark
116400-3-0-2.wav,3,"[-436.83251953125, 94.8624038696289, 13.653054237365723, -2.584423780441284, -7.289824485778809, 5.341942310333252, 1.8087780475616455, -5.7414631843566895, -0.7532511353492737, 0.573449969291687, 1.2831382751464844, 7.958597183227539, 4.370281219482422]",dog_bark
116400-3-1-0.wav,3,"[-456.5646667480469, 124.00032043457031, 7.341249942779541, -13.822500228881836, -6.664711952209473, 6.764558792114258, 3.829306125640869, -7.283185958862305, -2.534597635269165, 0.6501036882400513, 1.9116400480270386, 9.17525863647461, 2.5215368270874023]",dog_bark
116400-3-1-1.wav,3,"[-474.4540710449219, 102.6277847290039, 15.766075134277344, -0.26303428411483765, -2.4504635334014893, 9.502852439880371, 6.564261436462402, -2.5223329067230225, 0.6748589873313904, 1.9227491617202759, 1.580435872077942, 6.447093486785889, 2.3651328086853027]",dog_bark
116400-3-1-2.wav,3,"[-482.1851501464844, 111.098388671875, 27.612340927124023, -1.662387490272522, -5.856873989105225, 6.49367094039917, 4.337994575500488, -3.4202113151550293, -0.16161932051181793, 0.5810937881469727, -2.4707744121551514, 5.104966640472412, 6.7318243980407715]",dog_bark
117048-3-0-17.wav,3,"[-363.95050048828125, 232.07740783691406, 23.395084381103516, -54.274681091308594, -28.498565673828125, 2.5650296211242676, -11.013497352600098, -11.504415512084961, 1.1542853116989136, 12.75080394744873, 1.1230511665344238, -1.5034568309783936, 0.955735445022583]",dog_bark
117048-3-0-23.wav,3,"[-412.1649475097656, 196.2976837158203, 42.12696838378906, -23.326465606689453, -18.21450424194336, 3.0778872966766357, -0.5685847401618958, 1.807460069656372, 3.605940341949463, 6.627340316772461, -2.1402502059936523, 2.719019889831543, 5.198888778686523]",dog_bark
117048-3-0-25.wav,3,"[-395.656982421875, 210.03392028808594, 39.453250885009766, -34.4300422668457, -27.902193069458008, 1.5518609285354614, -1.6388312578201294, -3.69781756401062, 0.5654477477073669, 11.920108795166016, 5.8228373527526855, 5.379665374755859, 2.3104305267333984]",dog_bark
117048-3-0-35.wav,3,"[-408.57379150390625, 210.98736572265625, 33.67287826538086, -41.17142868041992, -29.36311912536621, 0.1515679806470871, -1.9108299016952515, -1.2869024276733398, 6.336430072784424, 14.649373054504395, 5.040313243865967, 2.030059337615967, 3.343700885772705]",dog_bark
117072-3-0-11.wav,3,"[-191.36105346679688, 176.2274627685547, -28.86064910888672, 24.103025436401367, -16.18411636352539, 16.41502571105957, -15.63197135925293, 5.825724124908447, 2.7486259937286377, -4.985635280609131, 9.598004341125488, 4.758217811584473, 8.463595390319824]",dog_bark
117072-3-0-14.wav,3,"[-103.35767364501953, 165.19667053222656, -48.38998031616211, 18.043560028076172, -17.347137451171875, 22.439367294311523, -13.156843185424805, 9.932939529418945, 0.5435219407081604, 5.735762119293213, 0.43104231357574463, 6.098690032958984, 7.781616687774658]",dog_bark
117072-3-0-19.wav,3,"[-170.0208740234375, 182.71600341796875, -35.79902648925781, 14.545717239379883, -8.189474105834961, 22.981416702270508, 3.8845083713531494, 9.457730293273926, 7.544404029846191, 2.504798650741577, 11.676078796386719, -0.03791459649801254, 4.260305881500244]",dog_bark
117072-3-0-8.wav,3,"[-284.10369873046875, 175.7211151123047, -7.091246128082275, -7.217323303222656, 0.9037360548973083, 2.4755265712738037, 1.1466786861419678, -0.15505635738372803, 4.641598224639893, 3.052717685699463, 2.505319356918335, 3.5760269165039062, 6.189952850341797]",dog_bark
118070-1-0-0.wav,3,"[-657.3206176757812, 6.44517183303833, -2.6640143394470215, 1.3059234619140625, -0.5250842571258545, 0.6574743986129761, -0.3028426468372345, -0.623827338218689, -0.715737521648407, 0.2030465453863144, -1.3473883867263794, -0.9800184369087219, -0.020309370011091232]",car_horn
118496-1-0-0.wav,3,"[-626.818603515625, 15.901177406311035, -6.037027359008789, 4.145298480987549, 1.428654432296753, -1.0594850778579712, 2.6687722206115723, -1.0909713506698608, 0.1193796694278717, 0.28773561120033264, -2.1605865955352783, 1.459992527961731, 0.5523046851158142]",car_horn
118496-1-1-0.wav,3,"[-641.16650390625, 12.271381378173828, -4.736247539520264, 2.771695375442505, 1.0947067737579346, -0.671081006526947, 1.86123788356781, -0.5273833274841309, 0.23146472871303558, 0.17872518301010132, -1.4451929330825806, 1.0957144498825073, 0.3593875467777252]",car_horn
118961-3-0-0.wav,3,"[-431.01171875, 31.390851974487305, 0.4986651837825775, -0.03653085604310036, -2.618490219116211, -1.2728526592254639, -1.2797304391860962, -1.7483586072921753, -1.0188168287277222, 0.45235446095466614, -0.777958333492279, -0.6718265414237976, -0.5937538146972656]",dog_bark
121528-8-1-0.wav,3,"[-277.735107421875, 143.5497283935547, -47.50758743286133, 52.341129302978516, -19.244112014770508, 15.012038230895996, 25.941375732421875, 25.229183197021484, -0.6726202368736267, 20.721641540527344, 4.542443752288818, 1.4502493143081665, 1.1166061162948608]",siren
121528-8-1-1.wav,3,"[-278.727294921875, 145.80751037597656, -46.8294792175293, 49.689876556396484, -20.633108139038086, 16.290328979492188, 26.84083366394043, 26.65875244140625, -0.9095331430435181, 19.304786682128906, 3.7546474933624268, 2.6336967945098877, 2.2807633876800537]",siren
123399-2-0-13.wav,3,"[-317.61065673828125, 166.28634643554688, -34.48817825317383, 13.4476957321167, -13.765789031982422, -7.079604148864746, -15.84403133392334, 5.507474422454834, -11.435935974121094, -8.313298225402832, 2.4413375854492188, 2.4350266456604004, 6.804620265960693]",children_playing
123399-2-0-19.wav,3,"[-331.29180908203125, 144.47918701171875, -32.23053741455078, 6.177788734436035, -18.214752197265625, 1.1872671842575073, -12.961639404296875, 12.899019241333008, -8.775299072265625, 0.7746057510375977, 2.1711957454681396, 2.8593924045562744, 3.785850763320923]",children_playing
123399-2-0-22.wav,3,"[-271.4527893066406, 145.4066162109375, -64.10511016845703, 3.1350536346435547, -19.458288192749023, -2.513441801071167, -7.811849594116211, 5.682224273681641, -8.856622695922852, 2.38802433013916, 6.866567611694336, 2.486863136291504, 7.926382541656494]",children_playing
123399-2-0-5.wav,3,"[-341.0741882324219, 152.50535583496094, -30.943206787109375, 5.311047077178955, -12.605199813842773, 3.976780414581299, -10.294576644897461, 6.675489902496338, -5.467225074768066, -1.4355593919754028, 2.4369335174560547, 0.5185291171073914, 5.439637184143066]",children_playing
123399-2-0-54.wav,3,"[-327.8968811035156, 156.50559997558594, -33.100486755371094, 7.371756076812744, -12.219483375549316, 6.172664165496826, -9.774134635925293, 10.732640266418457, -8.430109024047852, -5.0393195152282715, -0.7841957807540894, -1.3990404605865479, -1.0904048681259155]",children_playing
123399-2-0-74.wav,3,"[-325.0025329589844, 156.16114807128906, -28.225831985473633, 12.976123809814453, -15.506203651428223, -2.400486469268799, -19.997325897216797, 4.2857794761657715, -6.849132537841797, 1.8320866823196411, 5.802731990814209, 2.7308976650238037, 2.772451877593994]",children_playing
123399-2-0-83.wav,3,"[-323.5373840332031, 155.87603759765625, -21.827638626098633, 9.80053424835205, -17.685335159301758, 1.656503677368164, -15.965072631835938, 1.6638109683990479, -9.982579231262207, 0.9694620966911316, 4.266625881195068, 3.938387870788574, 9.623319625854492]",children_playing
123399-2-0-91.wav,3,"[-321.7039794921875, 160.1720733642578, -27.79814338684082, 12.63620662689209, -14.323382377624512, -7.171774387359619, -21.55616569519043, 1.6820482015609741, -8.277243614196777, -6.319812774658203, 4.708250522613525, 3.353898763656616, 9.745227813720703]",children_playing
125523-3-0-1.wav,3,"[-538.4390258789062, 101.7459716796875, 19.474164962768555, -1.0452611446380615, -20.279069900512695, -8.824466705322266, 1.6463408470153809, 0.8533385992050171, 0.488763689994812, -0.8436155319213867, 0.30252841114997864, -5.762070655822754, -3.3692409992218018]",dog_bark
125523-3-0-11.wav,3,"[-484.5157470703125, 82.32732391357422, 1.2844191789627075, -5.83571195602417, -17.524349212646484, -10.527947425842285, 2.104036808013916, 0.7684030532836914, 0.48941570520401, 3.4857358932495117, 1.7888797521591187, -9.195321083068848, -6.384890079498291]",dog_bark
125523-3-0-3.wav,3,"[-531.4481201171875, 82.43803405761719, 16.827363967895508, 1.892469882965088, -12.438582420349121, -4.648226261138916, 3.6906774044036865, 1.9643781185150146, 1.8107081651687622, 0.858692467212677, -0.48488688468933105, -6.711737155914307, -4.810373306274414]",dog_bark
12647-3-0-0.wav,3,"[-692.450927734375, 33.137821197509766, 5.955957889556885, 0.9348607063293457, 0.44889500737190247, 1.0363620519638062, 1.1655738353729248, 0.19875556230545044, 0.024566583335399628, -0.23977865278720856, -0.6550344228744507, -0.182890385389328, 0.4951125383377075]",dog_bark
12647-3-1-0.wav,3,"[-580.8275146484375, 56.90657424926758, 11.451583862304688, 2.9612717628479004, 0.8958547115325928, 2.317167043685913, 4.117369174957275, 0.7744617462158203, -1.1203608512878418, 0.2262774407863617, 0.40194088220596313, 0.21243880689144135, 0.3856218755245209]",dog_bark
12647-3-2-0.wav,3,"[-540.568359375, 64.90855407714844, 11.613626480102539, -1.1447683572769165, -0.6037486791610718, 1.3735142946243286, 2.1113204956054688, -2.0992417335510254, -2.2866175174713135, -0.6276069283485413, -2.424159049987793, -3.4703917503356934, -2.739347457885742]",dog_bark
12647-3-3-0.wav,3,"[-320.98870849609375, 202.91912841796875, 26.98550796508789, -44.93960189819336, -22.94207191467285, 2.3961939811706543, 0.5877016186714172, -9.160080909729004, -7.247821807861328, -0.5341959595680237, -1.7669388055801392, -2.267247200012207, 4.00459623336792]",dog_bark
128030-3-0-0.wav,3,"[-521.7861938476562, 23.449413299560547, 1.7094131708145142, -2.0370941162109375, -3.866915464401245, -2.9599523544311523, -2.8651397228240967, -4.2951202392578125, -3.665602684020996, 0.3690256178379059, -0.7673600912094116, -0.18549790978431702, -0.10035336017608643]",dog_bark
128030-3-1-0.wav,3,"[-555.4012451171875, 17.483287811279297, 1.8093761205673218, -1.2598044872283936, -4.258307456970215, -5.346954822540283, -3.7452757358551025, -3.927370548248291, -2.427574872970581, 1.7708684206008911, 1.2497177124023438, 1.2369362115859985, 1.5314104557037354]",dog_bark
128030-3-2-0.wav,3,"[-563.1502685546875, 18.655771255493164, 0.9807037711143494, -1.446345567703247, -4.06407356262207, -4.040900230407715, -2.340519666671753, -3.5587408542633057, -3.3055026531219482, 0.6978721022605896, 1.159462571144104, 1.1419764757156372, 1.3773410320281982]",dog_bark
13230-0-0-1.wav,3,"[-313.0187072753906, 189.4701690673828, -41.355525970458984, 9.675573348999023, -24.91747283935547, 42.19822311401367, -15.219047546386719, 18.80714225769043, -22.822851181030273, 16.5153751373291, -4.670241832733154, 1.5581990480422974, 4.028265953063965]",air_conditioner
13230-0-0-10.wav,3,"[-316.3669738769531, 187.20574951171875, -40.820560455322266, 15.247302055358887, -21.399951934814453, 42.508148193359375, -13.389145851135254, 21.945415496826172, -24.36153221130371, 15.633005142211914, -3.172849416732788, 4.882137298583984, 5.018723011016846]",air_conditioner
13230-0-0-11.wav,3,"[-319.29046630859375, 188.14553833007812, -39.442283630371094, 14.999646186828613, -21.88982391357422, 42.90902328491211, -13.39720344543457, 21.72332000732422, -24.353803634643555, 16.727399826049805, -2.1332292556762695, 5.2258501052856445, 4.901741981506348]",air_conditioner
13230-0-0-12.wav,3,"[-316.9462585449219, 188.8331298828125, -39.757774353027344, 13.004129409790039, -21.985986709594727, 39.72732925415039, -15.279414176940918, 20.236343383789062, -24.34296226501465, 15.460980415344238, -3.4192821979522705, 4.442141532897949, 4.9404191970825195]",air_conditioner
13230-0-0-13.wav,3,"[-316.9064636230469, 186.7058563232422, -42.155174255371094, 12.02542495727539, -21.37331771850586, 40.36000442504883, -13.656067848205566, 22.200132369995117, -23.70525550842285, 14.550707817077637, -3.698702812194824, 3.8063254356384277, 3.997831344604492]",air_conditioner
13230-0-0-14.wav,3,"[-315.6865539550781, 185.9430389404297, -40.17707061767578, 10.946798324584961, -19.634605407714844, 40.512001037597656, -13.820590019226074, 20.186931610107422, -23.491601943969727, 14.269402503967285, -2.8625690937042236, 3.858203887939453, 3.869149923324585]",air_conditioner
13230-0-0-16.wav,3,"[-315.0113830566406, 186.1444091796875, -40.14533996582031, 9.920496940612793, -19.17646598815918, 41.22306823730469, -14.268280029296875, 19.236501693725586, -23.608591079711914, 13.693485260009766, -3.2940309047698975, 2.4578003883361816, 1.8682277202606201]",air_conditioner
13230-0-0-17.wav,3,"[-313.80938720703125, 188.8759002685547, -41.543006896972656, 11.442736625671387, -19.020122528076172, 42.43109893798828, -15.891270637512207, 20.390718460083008, -23.559438705444336, 14.583069801330566, -2.850619316101074, 2.8086609840393066, 1.4884182214736938]",air_conditioner
13230-0-0-18.wav,3,"[-311.3232421875, 187.56639099121094, -42.25209426879883, 12.028039932250977, -17.99129295349121, 40.44744873046875, -17.149763107299805, 19.868099212646484, -24.810440063476562, 12.966989517211914, -3.681748628616333, 2.6848537921905518, 2.8713927268981934]",air_conditioner
13230-0-0-19.wav,3,"[-311.97552490234375, 187.93994140625, -41.35323715209961, 10.288944244384766, -19.685928344726562, 40.1573371887207, -17.3325252532959, 20.701583862304688, -24.612590789794922, 11.424653053283691, -4.570650100708008, 3.8751895427703857, 4.1373796463012695]",air_conditioner
13230-0-0-20.wav,3,"[-316.3173828125, 188.748046875, -41.94551467895508, 11.676986694335938, -21.924213409423828, 43.46055221557617, -16.561805725097656, 22.94721221923828, -25.319313049316406, 12.810323715209961, -3.805168628692627, 4.61176061630249, 3.0021817684173584]",air_conditioner
13230-0-0-22.wav,3,"[-325.4504089355469, 180.94482421875, -45.829994201660156, 11.410226821899414, -23.426612854003906, 44.5775260925293, -16.62598419189453, 22.481201171875, -25.847888946533203, 15.265276908874512, -1.7240979671478271, 4.440828323364258, 0.795299768447876]",air_conditioner
13230-0-0-23.wav,3,"[-333.1193542480469, 183.99456787109375, -57.23214340209961, 16.944856643676758, -32.88560104370117, 48.73445510864258, -23.22203826904297, 25.555253982543945, -30.97371482849121, 16.81387710571289, -5.469693660736084, 4.3258490562438965, 0.22054079174995422]",air_conditioner
13230-0-0-24.wav,3,"[-331.43450927734375, 180.2563934326172, -58.07709503173828, 20.48131561279297, -33.901397705078125, 49.16056823730469, -22.91586685180664, 25.433475494384766, -30.86579704284668, 16.723400115966797, -5.503898620605469, 3.5639121532440186, 0.45005589723587036]",air_conditioner
13230-0-0-25.wav,3,"[-325.84722900390625, 177.23391723632812, -48.88916015625, 13.520401954650879, -26.50263786315918, 44.94764709472656, -18.602977752685547, 20.272146224975586, -26.921010971069336, 15.085269927978516, -3.5167126655578613, 2.6758625507354736, 1.1735715866088867]",air_conditioner
13230-0-0-26.wav,3,"[-318.4884338378906, 185.08827209472656, -41.38130187988281, 10.114191055297852, -18.74266815185547, 44.12809371948242, -15.348471641540527, 19.203277587890625, -24.64584732055664, 14.048206329345703, -3.5411245822906494, 1.8839914798736572, 1.5640888214111328]",air_conditioner
13230-0-0-27.wav,3,"[-315.218994140625, 189.055419921875, -38.376522064208984, 12.610980987548828, -16.50701141357422, 45.67949295043945, -13.832484245300293, 20.06780433654785, -25.408706665039062, 13.268332481384277, -3.7591712474823, 1.8047934770584106, 1.2959672212600708]",air_conditioner
13230-0-0-28.wav,3,"[-317.3362121582031, 188.0021514892578, -36.53818893432617, 12.66508960723877, -16.651899337768555, 44.78769302368164, -11.092325210571289, 20.31191635131836, -25.870641708374023, 13.611929893493652, -2.076422691345215, 2.126542091369629, -0.2002425491809845]",air_conditioner
13230-0-0-3.wav,3,"[-313.9872741699219, 190.84112548828125, -40.37765884399414, 13.20743179321289, -22.575815200805664, 42.01184844970703, -16.062135696411133, 18.705862045288086, -24.93419647216797, 15.173131942749023, -4.605896472930908, 3.2721822261810303, 3.759072780609131]",air_conditioner
13230-0-0-5.wav,3,"[-314.00054931640625, 189.71060180664062, -41.054500579833984, 13.353808403015137, -23.913795471191406, 40.87959671020508, -14.74210262298584, 22.400035858154297, -22.412267684936523, 16.080251693725586, -5.5165910720825195, 3.73539400100708, 6.081823825836182]",air_conditioner
13230-0-0-6.wav,3,"[-312.4839782714844, 188.70980834960938, -37.47916793823242, 13.39513111114502, -20.346628189086914, 41.096031188964844, -12.865047454833984, 21.690027236938477, -20.4261417388916, 16.267093658447266, -3.963684558868408, 4.416471481323242, 6.804346561431885]",air_conditioner
13230-0-0-7.wav,3,"[-311.1448974609375, 190.38111877441406, -36.04008483886719, 14.660340309143066, -19.92759895324707, 41.57710647583008, -12.646119117736816, 21.451608657836914, -20.78656768798828, 16.214754104614258, -3.3857691287994385, 4.97743558883667, 6.94801139831543]",air_conditioner
13230-0-0-8.wav,3,"[-312.9914245605469, 191.4169158935547, -39.132720947265625, 14.370872497558594, -22.190061569213867, 43.198978424072266, -14.420422554016113, 23.097309112548828, -21.552745819091797, 16.35183334350586, -4.3329620361328125, 4.470743656158447, 5.887997150421143]",air_conditioner
13230-0-0-9.wav,3,"[-312.8055114746094, 190.7834014892578, -40.93758010864258, 15.085160255432129, -22.633934020996094, 41.75252914428711, -15.82062816619873, 22.21204376220703, -23.89999771118164, 15.562540054321289, -4.716545581817627, 4.065048694610596, 5.393568992614746]",air_conditioner
132855-2-0-113.wav,3,"[-458.2903137207031, 210.32644653320312, 1.5616350173950195, 2.3024520874023438, -0.6764476299285889, 4.158040523529053, 3.9097836017608643, 6.957547187805176, 0.3236256539821625, 1.0244636535644531, 7.103914737701416, 5.90543270111084, 0.9762805700302124]",children_playing
